Mod:Item:MetaData, Localized Name
gregtech:cable:5302, 1x HSS-G cable
gregtech:cable:6302, 2x HSS-G cable
gregtech:cable:7302, 4x HSS-G cable
gregtech:cable:8302, 8x HSS-G cable
gregtech:cable:9302, 16x HSS-G cable
gregtech:cable:33, 1x Iron wire
gregtech:cable:1033, 2x Iron wire
gregtech:cable:2033, 4x Iron wire
gregtech:cable:3033, 8x Iron wire
gregtech:cable:4033, 16x Iron wire
gregtech:cable:5033, 1x Iron cable
gregtech:cable:6033, 2x Iron cable
gregtech:cable:7033, 4x Iron cable
gregtech:cable:8033, 8x Iron cable
gregtech:cable:9033, 16x Iron cable
gregtech:cable:127, 1x Kanthal wire
gregtech:cable:1127, 2x Kanthal wire
gregtech:cable:2127, 4x Kanthal wire
gregtech:cable:3127, 8x Kanthal wire
gregtech:cable:4127, 16x Kanthal wire
gregtech:cable:5127, 1x Kanthal cable
gregtech:cable:6127, 2x Kanthal cable
gregtech:cable:7127, 4x Kanthal cable
gregtech:cable:8127, 8x Kanthal cable
gregtech:cable:9127, 16x Kanthal cable
gregtech:cable:35, 1x Lead wire
gregtech:cable:1035, 2x Lead wire
gregtech:cable:2035, 4x Lead wire
gregtech:cable:3035, 8x Lead wire
gregtech:cable:4035, 16x Lead wire
gregtech:cable:5035, 1x Lead cable
gregtech:cable:6035, 2x Lead cable
gregtech:cable:7035, 4x Lead cable
gregtech:cable:8035, 8x Lead cable
gregtech:cable:9035, 16x Lead cable
gregtech:cable:307, 1x Naquadah wire
gregtech:cable:1307, 2x Naquadah wire
gregtech:cable:2307, 4x Naquadah wire
gregtech:cable:3307, 8x Naquadah wire
gregtech:cable:4307, 16x Naquadah wire
gregtech:cable:5307, 1x Naquadah cable
gregtech:cable:6307, 2x Naquadah cable
gregtech:cable:7307, 4x Naquadah cable
gregtech:cable:8307, 8x Naquadah cable
gregtech:cable:9307, 16x Naquadah cable
gregtech:cable:308, 1x Naquadah Alloy wire
gregtech:cable:1308, 2x Naquadah Alloy wire
gregtech:cable:2308, 4x Naquadah Alloy wire
gregtech:cable:3308, 8x Naquadah Alloy wire
gregtech:cable:4308, 16x Naquadah Alloy wire
gregtech:cable:5308, 1x Naquadah Alloy cable
gregtech:cable:6308, 2x Naquadah Alloy cable
gregtech:cable:7308, 4x Naquadah Alloy cable
gregtech:cable:8308, 8x Naquadah Alloy cable
gregtech:cable:9308, 16x Naquadah Alloy cable
gregtech:cable:133, 1x Nichrome wire
gregtech:cable:1133, 2x Nichrome wire
gregtech:cable:2133, 4x Nichrome wire
gregtech:cable:3133, 8x Nichrome wire
gregtech:cable:4133, 16x Nichrome wire
gregtech:cable:5133, 1x Nichrome cable
gregtech:cable:6133, 2x Nichrome cable
gregtech:cable:7133, 4x Nichrome cable
gregtech:cable:8133, 8x Nichrome cable
gregtech:cable:9133, 16x Nichrome cable
gregtech:cable:44, 1x Nickel wire
gregtech:cable:1044, 2x Nickel wire
gregtech:cable:2044, 4x Nickel wire
gregtech:cable:3044, 8x Nickel wire
gregtech:cable:4044, 16x Nickel wire
gregtech:cable:5044, 1x Nickel cable
gregtech:cable:6044, 2x Nickel cable
gregtech:cable:7044, 4x Nickel cable
gregtech:cable:8044, 8x Nickel cable
gregtech:cable:9044, 16x Nickel cable
gregtech:cable:135, 1x Niobium-Titanium wire
gregtech:cable:1135, 2x Niobium-Titanium wire
gregtech:cable:2135, 4x Niobium-Titanium wire
gregtech:cable:3135, 8x Niobium-Titanium wire
gregtech:cable:4135, 16x Niobium-Titanium wire
gregtech:cable:5135, 1x Niobium-Titanium cable
gregtech:cable:6135, 2x Niobium-Titanium cable
gregtech:cable:7135, 4x Niobium-Titanium cable
gregtech:cable:8135, 8x Niobium-Titanium cable
gregtech:cable:9135, 16x Niobium-Titanium cable
gregtech:cable:47, 1x Osmium wire
gregtech:cable:1047, 2x Osmium wire
gregtech:cable:2047, 4x Osmium wire
gregtech:cable:3047, 8x Osmium wire
gregtech:cable:4047, 16x Osmium wire
gregtech:cable:5047, 1x Osmium cable
gregtech:cable:6047, 2x Osmium cable
gregtech:cable:7047, 4x Osmium cable
gregtech:cable:8047, 8x Osmium cable
gregtech:cable:9047, 16x Osmium cable
gregtech:cable:51, 1x Platinum wire
gregtech:cable:1051, 2x Platinum wire
gregtech:cable:2051, 4x Platinum wire
gregtech:cable:3051, 8x Platinum wire
gregtech:cable:4051, 16x Platinum wire
gregtech:cable:5051, 1x Platinum cable
gregtech:cable:6051, 2x Platinum cable
gregtech:cable:7051, 4x Platinum cable
gregtech:cable:8051, 8x Platinum cable
gregtech:cable:9051, 16x Platinum cable
gregtech:cable:237, 1x Red Alloy wire
gregtech:cable:1237, 2x Red Alloy wire
gregtech:cable:2237, 4x Red Alloy wire
gregtech:cable:3237, 8x Red Alloy wire
gregtech:cable:4237, 16x Red Alloy wire
gregtech:cable:5237, 1x Red Alloy cable
gregtech:cable:6237, 2x Red Alloy cable
gregtech:cable:7237, 4x Red Alloy cable
gregtech:cable:8237, 8x Red Alloy cable
gregtech:cable:9237, 16x Red Alloy cable
gregtech:cable:62, 1x Silver wire
gregtech:cable:1062, 2x Silver wire
gregtech:cable:2062, 4x Silver wire
gregtech:cable:3062, 8x Silver wire
gregtech:cable:4062, 16x Silver wire
gregtech:cable:5062, 1x Silver cable
gregtech:cable:6062, 2x Silver cable
gregtech:cable:7062, 4x Silver cable
gregtech:cable:8062, 8x Silver cable
gregtech:cable:9062, 16x Silver cable
gregtech:cable:180, 1x Soldering Alloy wire
gregtech:cable:1180, 2x Soldering Alloy wire
gregtech:cable:2180, 4x Soldering Alloy wire
gregtech:cable:3180, 8x Soldering Alloy wire
gregtech:cable:4180, 16x Soldering Alloy wire
gregtech:cable:5180, 1x Soldering Alloy cable
gregtech:cable:6180, 2x Soldering Alloy cable
gregtech:cable:7180, 4x Soldering Alloy cable
gregtech:cable:8180, 8x Soldering Alloy cable
gregtech:cable:9180, 16x Soldering Alloy cable
gregtech:cable:184, 1x Steel wire
gregtech:cable:1184, 2x Steel wire
gregtech:cable:2184, 4x Steel wire
gregtech:cable:3184, 8x Steel wire
gregtech:cable:4184, 16x Steel wire
gregtech:cable:5184, 1x Steel cable
gregtech:cable:6184, 2x Steel cable
gregtech:cable:7184, 4x Steel cable
gregtech:cable:8184, 8x Steel cable
gregtech:cable:9184, 16x Steel cable
gregtech:cable:354, 1x Superconductor wire
gregtech:cable:1354, 2x Superconductor wire
gregtech:cable:2354, 4x Superconductor wire
gregtech:cable:3354, 8x Superconductor wire
gregtech:cable:4354, 16x Superconductor wire
gregtech:cable:5354, 1x Superconductor cable
gregtech:cable:6354, 2x Superconductor cable
gregtech:cable:7354, 4x Superconductor cable
gregtech:cable:8354, 8x Superconductor cable
gregtech:cable:9354, 16x Superconductor cable
gregtech:cable:71, 1x Tin wire
gregtech:cable:1071, 2x Tin wire
gregtech:cable:2071, 4x Tin wire
gregtech:cable:3071, 8x Tin wire
gregtech:cable:4071, 16x Tin wire
gregtech:cable:5071, 1x Tin cable
gregtech:cable:6071, 2x Tin cable
gregtech:cable:7071, 4x Tin cable
gregtech:cable:8071, 8x Tin cable
gregtech:cable:9071, 16x Tin cable
gregtech:cable:72, 1x Titanium wire
gregtech:cable:1072, 2x Titanium wire
gregtech:cable:2072, 4x Titanium wire
gregtech:cable:3072, 8x Titanium wire
gregtech:cable:4072, 16x Titanium wire
gregtech:cable:5072, 1x Titanium cable
gregtech:cable:6072, 2x Titanium cable
gregtech:cable:7072, 4x Titanium cable
gregtech:cable:8072, 8x Titanium cable
gregtech:cable:9072, 16x Titanium cable
gregtech:cable:74, 1x Tungsten wire
gregtech:cable:1074, 2x Tungsten wire
gregtech:cable:2074, 4x Tungsten wire
gregtech:cable:3074, 8x Tungsten wire
gregtech:cable:4074, 16x Tungsten wire
gregtech:cable:5074, 1x Tungsten cable
gregtech:cable:6074, 2x Tungsten cable
gregtech:cable:7074, 4x Tungsten cable
gregtech:cable:8074, 8x Tungsten cable
gregtech:cable:9074, 16x Tungsten cable
gregtech:cable:235, 1x Tungstensteel wire
gregtech:cable:1235, 2x Tungstensteel wire
gregtech:cable:2235, 4x Tungstensteel wire
gregtech:cable:3235, 8x Tungstensteel wire
gregtech:cable:4235, 16x Tungstensteel wire
gregtech:cable:5235, 1x Tungstensteel cable
gregtech:cable:6235, 2x Tungstensteel cable
gregtech:cable:7235, 4x Tungstensteel cable
gregtech:cable:8235, 8x Tungstensteel cable
gregtech:cable:9235, 16x Tungstensteel cable
gregtech:cable:195, 1x Vanadium-Gallium wire
gregtech:cable:1195, 2x Vanadium-Gallium wire
gregtech:cable:2195, 4x Vanadium-Gallium wire
gregtech:cable:3195, 8x Vanadium-Gallium wire
gregtech:cable:4195, 16x Vanadium-Gallium wire
gregtech:cable:5195, 1x Vanadium-Gallium cable
gregtech:cable:6195, 2x Vanadium-Gallium cable
gregtech:cable:7195, 4x Vanadium-Gallium cable
gregtech:cable:8195, 8x Vanadium-Gallium cable
gregtech:cable:9195, 16x Vanadium-Gallium cable
gregtech:cable:200, 1x Yttrium Barium Cuprate wire
gregtech:cable:1200, 2x Yttrium Barium Cuprate wire
gregtech:cable:2200, 4x Yttrium Barium Cuprate wire
gregtech:cable:3200, 8x Yttrium Barium Cuprate wire
gregtech:cable:4200, 16x Yttrium Barium Cuprate wire
gregtech:cable:5200, 1x Yttrium Barium Cuprate cable
gregtech:cable:6200, 2x Yttrium Barium Cuprate cable
gregtech:cable:7200, 4x Yttrium Barium Cuprate cable
gregtech:cable:8200, 8x Yttrium Barium Cuprate cable
gregtech:cable:9200, 16x Yttrium Barium Cuprate cable
gregtech:cable:79, 1x Zinc wire
gregtech:cable:1079, 2x Zinc wire
gregtech:cable:2079, 4x Zinc wire
gregtech:cable:3079, 8x Zinc wire
gregtech:cable:4079, 16x Zinc wire
gregtech:cable:5079, 1x Zinc cable
gregtech:cable:6079, 2x Zinc cable
gregtech:cable:7079, 4x Zinc cable
gregtech:cable:8079, 8x Zinc cable
gregtech:cable:9079, 16x Zinc cable
gregtech:fluid_pipe:95, Tiny Bronze Pipe
gregtech:fluid_pipe:1095, Small Bronze Pipe
gregtech:fluid_pipe:2095, Medium Bronze Pipe
gregtech:fluid_pipe:3095, Large Bronze Pipe
gregtech:fluid_pipe:18, Tiny Copper Pipe
gregtech:fluid_pipe:1018, Small Copper Pipe
gregtech:fluid_pipe:2018, Medium Copper Pipe
gregtech:fluid_pipe:3018, Large Copper Pipe
gregtech:fluid_pipe:141, Tiny Polyethylene Pipe
gregtech:fluid_pipe:1141, Small Polyethylene Pipe
gregtech:fluid_pipe:2141, Medium Polyethylene Pipe
gregtech:fluid_pipe:3141, Large Polyethylene Pipe
gregtech:fluid_pipe:145, Tiny Polytetrafluoroethylene Pipe
gregtech:fluid_pipe:1145, Small Polytetrafluoroethylene Pipe
gregtech:fluid_pipe:2145, Medium Polytetrafluoroethylene Pipe
gregtech:fluid_pipe:3145, Large Polytetrafluoroethylene Pipe
gregtech:fluid_pipe:183, Tiny Stainless Steel Pipe
gregtech:fluid_pipe:1183, Small Stainless Steel Pipe
gregtech:fluid_pipe:2183, Medium Stainless Steel Pipe
gregtech:fluid_pipe:3183, Large Stainless Steel Pipe
gregtech:fluid_pipe:184, Tiny Steel Pipe
gregtech:fluid_pipe:1184, Small Steel Pipe
gregtech:fluid_pipe:2184, Medium Steel Pipe
gregtech:fluid_pipe:3184, Large Steel Pipe
gregtech:fluid_pipe:72, Tiny Titanium Pipe
gregtech:fluid_pipe:1072, Small Titanium Pipe
gregtech:fluid_pipe:2072, Medium Titanium Pipe
gregtech:fluid_pipe:3072, Large Titanium Pipe
gregtech:fluid_pipe:235, Tiny Tungstensteel Pipe
gregtech:fluid_pipe:1235, Small Tungstensteel Pipe
gregtech:fluid_pipe:2235, Medium Tungstensteel Pipe
gregtech:fluid_pipe:3235, Large Tungstensteel Pipe
gregtech:fluid_pipe:196, Tiny Wood Pipe
gregtech:fluid_pipe:1196, Small Wood Pipe
gregtech:fluid_pipe:2196, Medium Wood Pipe
gregtech:fluid_pipe:3196, Large Wood Pipe
gregtech:boiler_casing:0, Bronze Pipe Casing
gregtech:boiler_casing:1, Steel Pipe Casing
gregtech:boiler_casing:2, Titanium Pipe Casing
gregtech:boiler_casing:3, Tungstensteel Pipe Casing
gregtech:boiler_firebox_casing:0, Bronze Firebox Casing
gregtech:boiler_firebox_casing:1, Steel Firebox Casing
gregtech:boiler_firebox_casing:2, Titanium Firebox Casing
gregtech:boiler_firebox_casing:3, Tungstensteel Firebox Casing
gregtech:metal_casing:0, Bronze Machine Casing
gregtech:metal_casing:1, Primitive Bricks
gregtech:metal_casing:2, Heat Proof Machine Casing
gregtech:metal_casing:3, Frost Proof Machine Casing
gregtech:metal_casing:4, Solid Steel Machine Casing
gregtech:metal_casing:5, Clean Stainless Steel Casing
gregtech:metal_casing:6, Stable Titanium Machine Casing
gregtech:metal_casing:7, Robust Tungstensteel Machine Casing
gregtech:metal_casing:8, Coke Oven Bricks
gregtech:turbine_casing:0, Bronze Gear Box Casing
gregtech:turbine_casing:1, Steel Gear Box Casing
gregtech:turbine_casing:2, Titanium Gear Box Casing
gregtech:turbine_casing:3, Steel Turbine Casing
gregtech:turbine_casing:4, Titanium Turbine Casing
gregtech:turbine_casing:5, Stainless Turbine Casing
gregtech:turbine_casing:6, Tungstensteel Turbine Casing
gregtech:machine_casing:0, ULV Machine Casing
gregtech:machine_casing:1, LV Machine Casing
gregtech:machine_casing:2, MV Machine Casing
gregtech:machine_casing:3, HV Machine Casing
gregtech:machine_casing:4, EV Machine Casing
gregtech:machine_casing:5, IV Machine Casing
gregtech:machine_casing:6, LuV Machine Casing
gregtech:machine_casing:7, ZPM Machine Casing
gregtech:machine_casing:8, UV Machine Casing
gregtech:machine_casing:9, MAX Machine Casing
gregtech:machine_casing:10, Bronze Hull
gregtech:machine_casing:11, Bricked Bronze Hull
gregtech:machine_casing:12, Steel Hull
gregtech:machine_casing:13, Bricked Steel Hull
gregtech:multiblock_casing:0, Engine Intake Casing
gregtech:multiblock_casing:1, Grate Machine Casing
gregtech:multiblock_casing:2, Assembler Machine Casing
gregtech:multiblock_casing:3, Fusion Machine Casing
gregtech:multiblock_casing:4, Fusion Machine Casing MK II
gregtech:wire_coil:0, Cupronickel Coil Block
gregtech:wire_coil:1, Kanthal Coil Block
gregtech:wire_coil:2, Nichrome Coil Block
gregtech:wire_coil:3, Tungstensteel Coil Block
gregtech:wire_coil:4, HSS-G Coil Block
gregtech:wire_coil:5, Naquadah Coil Block
gregtech:wire_coil:6, Naquadah Alloy Coil Block
gregtech:wire_coil:7, Superconducting Coil Block
gregtech:wire_coil:8, Fusion Coil Block
gregtech:warning_sign:0, Yellow Stripes Block
gregtech:warning_sign:1, Yellow Stripes Block
gregtech:warning_sign:2, Radioactive Hazard Sign Block
gregtech:warning_sign:3, Bio Hazard Sign Block
gregtech:warning_sign:4, Explosion Hazard Sign Block
gregtech:warning_sign:5, Fire Hazard Sign Block
gregtech:warning_sign:6, Acid Hazard Sign Block
gregtech:warning_sign:7, Magic Hazard Sign Block
gregtech:warning_sign:8, Frost Hazard Sign Block
gregtech:warning_sign:9, Noise Hazard Sign Block
gregtech:granite:0, Black Granite
gregtech:granite:4, Black Granite Cobblestone
gregtech:granite:8, Mossy Black Granite Cobblestone
gregtech:granite:12, Chiseled Black Granite
gregtech:granite:1, Red Granite
gregtech:granite:5, Red Granite Cobblestone
gregtech:granite:9, Mossy Red Granite Cobblestone
gregtech:granite:13, Chiseled Red Granite
gregtech:granite:2, Black Granite Bricks
gregtech:granite:6, Cracked Black Granite Bricks
gregtech:granite:10, Mossy Black Granite Bricks
gregtech:granite:14, Chiseled Black Granite Bricks
gregtech:granite:3, Red Granite Bricks
gregtech:granite:7, Cracked Red Granite Bricks
gregtech:granite:11, Mossy Red Granite Bricks
gregtech:granite:15, Chiseled Red Granite Bricks
gregtech:mineral:0, Marble
gregtech:mineral:4, Marble Cobblestone
gregtech:mineral:8, Mossy Marble Cobblestone
gregtech:mineral:12, Chiseled Marble
gregtech:mineral:1, Marble Bricks
gregtech:mineral:5, Cracked Marble Bricks
gregtech:mineral:9, Mossy Marble Bricks
gregtech:mineral:13, Chiseled Marble Bricks
gregtech:mineral:2, Basalt
gregtech:mineral:6, Basalt Cobblestone
gregtech:mineral:10, Mossy Basalt Cobblestone
gregtech:mineral:14, Chiseled Basalt
gregtech:mineral:3, Basalt Bricks
gregtech:mineral:7, Cracked Basalt Bricks
gregtech:mineral:11, Mossy Basalt Bricks
gregtech:mineral:15, Chiseled Basalt Bricks
gregtech:concrete:0, Light Concrete
gregtech:concrete:4, Light Concrete Cobblestone
gregtech:concrete:8, Mossy Light Concrete Cobblestone
gregtech:concrete:12, Chiseled Light Concrete Cobblestone
gregtech:concrete:1, Light Concrete Bricks
gregtech:concrete:5, Cracked Light Concrete Bricks
gregtech:concrete:9, Mossy Light Concrete Bricks
gregtech:concrete:13, Chiseled Light Concrete Bricks
gregtech:concrete:2, Dark Concrete
gregtech:concrete:6, Dark Concrete Cobblestone
gregtech:concrete:10, Mossy Dark Concrete Cobblestone
gregtech:concrete:14, Chiseled Dark Concrete Cobblestone
gregtech:concrete:3, Dark Concrete Bricks
gregtech:concrete:7, Cracked Dark Concrete Bricks
gregtech:concrete:11, Mossy Dark Concrete Bricks
gregtech:concrete:15, Chiseled Dark Concrete Bricks
gregtech:log:0, Rubber Wood
gregtech:leaves:0, Rubber Tree Leaves
gregtech:sapling:0, Rubber Tree Sapling
gregtech:crusher_blade, Crusher Blade
gregtech:compressed_14:0, Block of Magnetic Neodymium
gregtech:compressed_14:1, Block of Tungstencarbide
gregtech:compressed_14:2, Block of Vanadiumsteel
gregtech:compressed_14:3, Block of HSS-G
gregtech:compressed_14:4, Block of HSS-E
gregtech:compressed_14:5, Block of HSS-S
gregtech:compressed_14:6, Block of Naquadah
gregtech:compressed_14:7, Block of Naquadah Alloy
gregtech:compressed_14:8, Block of Enriched Naquadah
gregtech:compressed_14:9, Block of Naquadria
gregtech:compressed_14:10, Block of Tritanium
gregtech:compressed_14:11, Block of Duranium
gregtech:compressed_14:12, Block of Borax
gregtech:compressed_14:13, Block of Gunpowder
gregtech:compressed_14:14, Block of Paper
gregtech:compressed_14:15, Block of Rare Earth
gregtech:compressed_6:0, Block of Invar
gregtech:compressed_6:1, Block of Kanthal
gregtech:compressed_6:2, Block of Lazurite
gregtech:compressed_6:3, Block of Magnalium
gregtech:compressed_6:4, Block of Magnesite
gregtech:compressed_6:5, Block of Magnetite
gregtech:compressed_6:6, Block of Molybdenite
gregtech:compressed_6:7, Block of Nichrome
gregtech:compressed_6:8, Block of Niobium Nitride
gregtech:compressed_6:9, Block of Niobium-Titanium
gregtech:compressed_6:10, Block of Obsidian
gregtech:compressed_6:11, Block of Phosphate
gregtech:compressed_6:12, Block of Pig Iron
gregtech:compressed_6:13, Block of Polyethylene
gregtech:compressed_6:14, Block of Epoxy Resin
gregtech:compressed_6:15, Block of Polysiloxane
gregtech:compressed_12:0, Block of Basaltic Mineral Sand
gregtech:compressed_12:1, Block of Granitic Mineral Sand
